N,P,K,temperature,humidity,ph,rainfall,label
45.0,5,78,33.488151396112414,27.761737200092647,7.840381648702626,6.3,millet
77.86,54,20,18.274348498460043,49.895602443115436,6.776385902038943,7.6,wheat
94.29,37,34,18.440297444505504,48.38949855836,7.614808818246055,4.4,wheat
17.14,125,175,41.97647251943211,80.38076301229323,4.960939775077549,1.55,coffee
75.0,25,109,37.87060601013417,10.311299508189,4.711315703739826,12.23,rice
55.71,17,188,22.774940666050565,61.40674439069893,5.870087027444996,6.93,wheat
9.29,112,171,14.235277166463197,86.71208263765487,5.8277772572974476,6.44,banana
64.29,138,44,41.46572899700938,59.84798505587876,4.456540287887723,11.43,rice
32.86,20,82,44.2346395680569,76.76638546550724,6.446085259345212,11.63,rice
25.0,68,114,12.420363871480815,73.76060674223714,4.866313533953753,11.4,pulses
14.29,65,97,18.820520245985747,71.13766642462201,5.432013252649669,9.82,groundnut
79.29,142,104,44.29262751130536,55.92125892887842,4.755003351448086,11.3,rice
4.29,81,116,26.127708709007734,21.806608927763733,7.882820578787195,8.53,millet
16.43,76,8,34.97013467082898,70.2803211293272,8.93321556711524,1.76,banana
42.86,23,140,44.885037105872875,48.13775540961771,7.197300277313922,10.14,maize
2.14,66,167,40.31355979653536,76.7699620647743,7.074503676404273,8.79,banana
64.29,22,60,38.037828981264994,54.669083660758076,8.238787262693442,4.92,millet
54.29,21,5,32.29508020324715,28.684721396780837,4.380412993838934,11.92,rice
18.57,131,43,33.46428389190923,46.99610308382322,3.5789256208064026,10.81,rice
80.71,51,115,11.072715096091542,70.23824967378144,8.777326276965022,3.76,millet
37.14,131,202,11.109251952548115,81.67202987509935,7.842726002508042,4.65,millet
11.43,88,50,24.05489213955463,33.762611887815446,5.622401484472277,3.81,wheat
6.43,35,204,12.970824308827469,31.680878859298247,6.823387557289692,4.92,wheat
16.43,63,167,17.677283568271683,24.090186301151668,6.285990426911727,11.89,wheat
0.71,119,97,13.563439777120836,58.58594824952101,5.420844678297808,10.55,sugarcane
98.57,143,61,24.09899400955887,11.822610897091508,4.188850894071709,10.03,wheat
4.29,76,151,36.741911274939135,38.864309038430235,8.725107624601392,7.48,millet
72.14,55,140,14.606743545463173,38.37335981830476,7.084644578412505,0.89,wheat
3.57,96,98,20.653061528714872,25.249248303960687,6.762651746829174,7.08,wheat
85.0,95,204,41.613898943240116,58.71105556157464,6.541251461800738,6.87,rice
22.14,47,9,29.141581273106457,25.76439134283982,8.136841662349498,2.44,millet
85.71,119,87,15.854521013213148,34.1001749225301,4.06289552615052,10.09,wheat
92.86,97,164,27.094861672801365,49.819047729289885,5.1883567363015315,7.69,tea
2.14,8,171,42.66741087486764,54.17353019276297,6.5043491400085625,11.97,cotton
92.14,49,140,44.003578140602045,80.54889233283762,4.5708016681476185,11.47,rice
40.0,116,78,40.19844689650635,70.33491491808294,5.146397011462208,6.49,coffee
87.14,53,167,34.03710336659563,62.64818136201101,6.484314044385254,8.13,cotton
74.29,7,119,39.8446404774307,89.16566151904308,4.764514647291457,1.81,coffee
86.43,25,65,17.593291304859278,46.2910455387665,6.3292782798989915,5.87,wheat
9.29,111,14,23.340167907201565,71.42087979826752,3.9305057236726584,8.81,rice
15.0,100,8,17.357640135552927,79.04564494053713,4.8744014289074915,7.57,coffee
31.43,84,100,19.53953742052513,29.709491976406905,4.794557984059474,3.45,wheat
57.14,144,143,30.377140162839197,39.02942241682701,6.556796787351091,8.47,barley
45.0,96,73,18.743004273629506,15.315382845322754,8.746652567086539,7.97,wheat
18.57,42,148,11.345530187388784,35.611393850229014,4.5152910339351084,2.01,wheat
42.86,50,135,10.711632455289324,48.45714205492217,4.493405598876924,1.23,wheat
52.14,63,123,35.490845374092395,64.24352541866314,7.899294739392287,2.94,banana
83.57,105,163,38.79286432064474,75.32892411561485,7.812200981564219,7.46,sugarcane
51.43,74,138,21.897439156997972,69.90455139001902,7.456703479213873,8.15,soybean
90.0,108,137,34.55114605699738,63.26471232449725,4.971718707288691,12.49,rice
76.43,67,121,30.253685374550255,44.75410031126753,4.443801161517691,11.94,rice
82.86,21,50,33.56455679230997,60.7402707472628,4.438345361490342,7.28,coffee
28.57,98,76,35.55372846789946,17.66850537284111,4.991817151000216,4.81,coffee
81.43,50,32,35.98691893454757,46.0679740544536,5.410851824229814,7.52,coffee
37.86,9,35,34.33593953314202,45.64415558429073,4.382190029173728,12.11,rice
26.43,133,97,17.95897729277628,45.14996074527649,5.822053518619831,8.5,wheat
60.71,8,180,14.180902224280874,58.61436198553173,4.549339715448241,5.03,cotton
37.14,135,134,14.18583666449592,59.719243752769415,6.0918867787200375,3.69,banana
16.43,23,107,13.148657688208242,38.30034452392839,5.009657187140702,7.54,wheat
86.43,52,174,14.022346320314353,13.062916906606787,6.437026368300287,10.32,wheat
21.43,46,43,15.133681754779666,74.53839639790259,4.522302273291336,2.85,millet
11.43,54,32,17.522691326264415,42.77995138792637,3.9412795430244927,9.91,wheat
47.86,68,17,26.541567562860877,88.25467857618078,8.056124267301232,11.65,banana
36.43,121,87,44.017121852380114,19.68670568621014,8.333549387643,5.75,millet
84.29,50,70,19.93878684211579,49.79983912645234,3.6635547469907674,10.27,wheat
73.57,82,175,41.51334139558075,26.655138098785454,7.600504835832819,5.4,millet
6.43,124,159,16.59067458561242,69.27603017829723,7.7413464654969975,8.46,millet
72.86,65,88,17.40017418562161,42.6244114820023,6.580511963017399,2.31,wheat
42.86,44,77,34.921539449561465,28.48777812034382,8.951416370259286,2.6,millet
57.86,112,181,33.15236951347963,34.815417194702015,4.37120253740634,9.87,rice
4.29,35,187,44.130255361901916,38.83500839121719,7.097187288254508,4.01,rice
51.43,27,145,42.06576984139044,23.892796652735502,7.539637807832747,3.71,millet
76.43,89,154,13.88654974777017,71.0393296772729,5.510048738073879,5.74,maize
99.29,59,89,13.170041960767845,38.89279106752441,7.838989024417518,8.66,wheat
83.57,49,21,12.463533915510894,70.79433052705184,8.569564327014895,7.98,millet
36.43,134,132,33.20287079847455,58.85138928296353,6.280258989763577,5.8,tea
36.43,115,160,37.63661587093489,19.13536046197004,3.8591692205297248,8.23,coffee
89.29,115,15,11.674235781023002,84.22779234959235,6.142433061476343,10.52,sugarcane
47.86,89,158,40.16369634784165,37.30724668025367,8.800753596734921,3.59,millet
7.14,140,200,34.91730483710414,52.22712716993641,7.541588952451076,8.02,millet
21.43,58,152,44.98441244752971,85.44037685731143,4.488952091844459,6.65,coffee
0.0,129,51,35.311681897343924,63.594252069999094,7.650248830984738,9.39,banana
99.29,94,40,25.52387285520873,61.08694060572188,8.547506740671494,1.93,banana
75.71,38,30,24.549011373307977,32.24078658165461,6.285888888335066,2.4,wheat
64.29,33,179,21.276313998693936,84.16204795340596,8.268768573574173,4.08,millet
7.86,35,128,13.865640547264386,70.99676588695759,4.5109780223229565,4.04,coffee
47.86,113,159,27.31848582733437,54.160884463325544,3.9610839024355218,2.31,maize
56.43,54,14,24.84401871536072,21.659906088055862,7.043950281680885,2.74,wheat
7.86,21,19,37.16674475234166,76.99279000668484,8.595190676654639,1.82,banana
21.43,125,54,18.3765469723845,88.94113941419592,6.429783632975869,6.5,coffee
71.43,76,27,40.58026951091153,48.92829749648691,3.541010200252174,9.39,rice
73.57,12,127,31.95409150485824,51.95825248485062,4.153737533721728,3.85,coffee
42.86,46,21,35.9965234691371,15.98912286992122,8.34146492712329,10.44,millet
13.57,81,32,19.322237570148182,72.29463754714938,7.171849955906051,9.82,soybean
4.29,16,114,15.3550791022722,58.975833885592586,5.828552096192834,1.6,banana
54.29,67,131,37.61074728204445,84.05026288221245,5.763742627821084,4.95,sugarcane
64.29,27,105,40.950149608435915,51.53380609101867,6.296292420846091,3.62,tea
30.71,16,110,32.15336065207963,68.1740218947352,4.555130517723995,3.55,coffee
11.43,15,62,27.44549292242698,21.89244453162309,8.251929040965909,9.44,millet
67.14,137,173,10.873243912817186,34.424320188056264,3.8372254583174277,6.63,wheat
68.57,72,100,12.916816876647477,32.75370757958632,4.119771757834433,2.62,wheat
95.71,60,61,38.992577727507324,23.5339427443321,6.541017697105811,9.67,groundnut
34.29,13,73,27.470992090082248,60.75987903126222,5.510602455634068,8.66,millet
69.29,56,157,28.555156515587957,18.791065582831756,6.395402528125242,11.5,banana
45.0,11,164,24.979992087680248,28.616661593540655,7.026469724133996,5.18,wheat
33.57,43,98,27.462379094868492,70.49540253486697,8.894018507670655,10.54,banana
45.71,70,97,33.55056043892836,71.74178803426699,5.667332885422604,2.11,cotton
17.14,25,147,14.786682695019138,77.34002386271492,3.5379848649599714,7.25,rice
29.29,104,129,21.196447186316284,86.73442710410822,3.5548710883378614,2.7,cotton
10.0,19,30,16.900243572077486,24.210313932595284,7.469424435867387,5.36,wheat
88.57,101,105,36.4476302774801,46.60027980410761,4.818269837042229,2.11,sugarcane
23.57,137,25,34.15535121490505,89.30620801591196,8.485193031294514,2.53,banana
37.14,7,118,11.493460328909386,79.98337253162703,7.297100226308157,10.55,wheat
33.57,58,21,21.641410445892955,33.59486452990826,5.259477651420158,5.08,wheat
75.71,107,100,33.55572828469552,74.43799226852406,4.521250582266233,3.1,coffee
82.86,34,144,14.303107672308405,40.42344189770736,5.554713647552967,12.44,wheat
61.43,112,179,12.626159774528174,71.09671144321169,5.12794730063673,9.73,cotton
91.43,9,59,32.64508127055508,71.5456041015614,5.907815323612985,1.91,tea
33.57,17,92,17.036172268712214,10.118419015253677,8.568288370089643,1.16,wheat
66.43,89,192,21.406438841637502,11.885823907648607,5.850185632950145,7.51,wheat
72.14,10,84,44.52071011142674,55.52231731213416,7.1998705288590035,3.4,barley
61.43,62,177,12.927768265206657,34.51840659828672,5.5554632420114345,11.3,wheat
10.71,73,144,33.32123822401752,26.638282327732643,4.261441949254271,2.04,coffee
78.57,13,119,22.439483020048435,69.3500754003462,5.040132141568122,9.04,barley
60.0,11,168,10.588133210657947,29.4138257693806,6.01869093154124,8.94,wheat
4.29,140,88,22.391072879526664,62.04552265909623,6.019132790620651,2.47,cotton
49.29,115,60,38.05964395642023,34.90533019476202,6.64814324549396,2.03,barley
60.0,33,156,16.382719571077956,63.40281601053927,8.875823228504478,4.02,millet
53.57,31,9,30.963122478244603,24.203218830671922,4.3915268381007735,12.25,rice
32.86,7,95,31.426013374809898,55.9668990180337,4.081913556097479,11.63,rice
79.29,57,164,20.14888246552014,43.93536495556518,4.928659763550913,11.99,wheat
0.0,42,107,13.153120003974447,13.476598973271647,6.363056690967285,11.57,wheat
54.29,85,168,41.04288323256834,33.98443935251961,7.682206685380576,7.47,millet
51.43,47,166,30.28644236196648,11.015480853815482,4.704015771251329,8.04,coffee
1.43,116,22,39.5138990446931,15.25373967152393,4.771100684141613,10.29,rice
79.29,64,66,14.269909863289667,26.232112931113953,5.487049304228923,5.71,wheat
0.0,91,87,25.428404474730705,60.47570741809396,6.315753003426007,2.75,millet
16.43,77,43,35.06051328826416,44.31503109540334,4.7594021226703145,1.27,coffee
65.71,135,20,16.01690652192857,24.351520897380958,7.357827787573049,12.2,wheat
56.43,109,199,27.873615827429653,67.76066541760375,5.248392485008406,10.56,maize
12.86,72,102,17.210270128808116,80.72595529750825,6.803783989610663,4.7,millet
12.14,82,110,19.544308364163367,63.16887351277667,8.181935275264284,2.86,millet
2.14,33,117,36.05397282374801,29.01557912059306,4.475473779509832,10.94,rice
90.0,55,153,18.73529634724712,80.4543374391321,6.509867874209867,4.14,banana
26.43,24,145,34.91718720843191,83.98458227224954,7.375398060554311,8.49,banana
40.71,38,120,29.28559997023193,65.94383090101012,7.766220635776973,1.82,banana
15.0,41,172,10.266594267671184,87.70879548207576,6.603405409052616,10.21,wheat
72.86,118,175,39.03861008497842,69.02023354144882,6.5915237288984585,10.52,sugarcane
62.14,131,126,13.581532618539605,66.96619138153139,8.046012572213495,6.59,millet
86.43,58,43,35.4270585952482,88.47665739678544,5.239181060571541,4.8,coffee
65.71,18,81,20.777505468284353,73.30796727897577,8.4907643947469,4.09,millet
7.14,72,35,41.15075064821349,16.724903866354666,5.739588158608564,9.12,rice
47.14,123,18,29.49553508701949,23.8712224204778,4.695756853921309,5.2,coffee
70.71,88,147,28.330550925190696,23.914111278762896,4.746516033541452,1.1,coffee
97.14,29,170,15.514207469919324,22.342637195346448,3.5858878579316853,1.1,wheat
95.0,58,7,38.22470146091612,43.56078544802975,6.125384371059959,1.77,millet
83.57,128,160,21.08306755258366,30.505285973590617,7.367391749224992,3.63,wheat
71.43,130,27,40.11099777045406,15.177759698487794,3.8013035235727024,2.98,coffee
92.14,5,190,35.55479864235399,67.60293807390794,6.667462204346697,2.71,banana
47.14,17,135,29.97259417013606,51.79875390214619,7.657862752079447,1.12,millet
50.0,131,108,42.955712705877815,30.37792480608558,4.873433058330883,12.47,rice
32.14,96,21,15.274756358800897,25.618899227686587,5.696800887640171,11.23,wheat
16.43,10,36,15.499274652640779,20.13627875967763,3.718808468598789,10.27,wheat
27.86,101,68,22.507379180088012,12.397487344828937,8.166886074153417,11.19,wheat
50.71,134,84,29.99552397606705,55.663090565380536,4.667701759850631,11.14,coffee
4.29,97,42,30.334653335318293,82.81573401134743,4.998707657896778,8.79,rice
35.0,129,169,10.602196673042162,59.38814332515879,4.072167947222432,11.89,tea
27.86,138,10,38.025629591025634,17.780358432346148,8.537449146879878,9.04,millet
67.86,56,93,42.924575331486665,47.23416106114203,7.985590336855163,8.4,millet
18.57,101,132,36.61421253628007,77.88959030254277,5.005893860280809,7.79,coffee
45.71,130,192,16.371542325114383,15.93670343484014,6.500737406708891,11.63,wheat
8.57,97,169,20.770907132524485,67.51168845445648,4.020549351624593,12.06,soybean
34.29,94,115,37.19562696787983,13.023088926955095,4.880417629399792,1.6,coffee
75.0,78,114,22.35737855035396,42.62569850079987,5.562061100031169,10.8,wheat
29.29,96,28,27.410207882895463,73.40434227212798,5.219707781325326,10.23,barley
39.29,10,181,31.700559750013724,31.941402074627803,4.194574159472641,2.49,coffee
16.43,108,94,33.901628339086365,27.172118363454246,4.539941677762798,12.12,rice
30.71,96,98,41.730384231154915,81.87033896114916,4.247094327506269,10.8,rice
85.0,58,120,15.00070111238675,69.4290592167825,3.8546323196946237,9.38,wheat
50.71,99,187,33.597607388048004,43.55395141640132,5.315878809536612,6.31,coffee
50.71,87,64,26.563555578025493,59.66271951084237,5.269453725259643,6.11,millet
80.71,61,96,10.648145966288974,23.62641141786365,4.4187344912044555,8.59,wheat
9.29,41,22,19.94728797468389,57.92050371017859,6.899042611214653,5.01,barley
98.57,96,85,24.238749467486358,50.03623245919855,7.1907054175351295,3.43,sugarcane
87.86,70,194,12.625219665112446,69.77457558418466,6.287977867788896,1.17,maize
97.14,110,58,19.694841737575437,59.40720885893933,6.0246256985060445,12.14,pulses
20.71,71,145,36.44447227625645,54.94761839013897,6.224258126224249,1.2,wheat
38.57,26,44,21.32395118569083,88.92062257544923,3.5927731030102716,3.72,coffee
21.43,20,88,20.260827991815493,49.76652061758084,7.56299028087867,3.95,wheat
33.57,52,101,13.356959483780466,81.5002963648137,6.80333240161252,7.9,soybean
22.86,68,34,26.673894348560328,82.54863704876648,8.796346053277745,7.49,banana
87.86,134,133,33.03924184411021,89.20722223502423,5.014607310844739,0.91,sugarcane
69.29,24,203,41.54977811196311,53.444753870247006,3.7963201742135992,12.47,rice
2.86,124,43,26.58114192938418,74.35305866972071,3.731167883791346,7.47,banana
96.43,123,88,20.54611963846061,32.73380104536527,6.191725037306502,12.36,wheat
62.86,138,19,14.290147709201586,42.376917820004174,3.5289573362094147,7.0,wheat
37.86,120,189,36.06184655609408,73.3911551652098,5.281050135106616,7.72,coffee
96.43,134,163,26.35364202374507,57.02858367681018,4.045795975179498,9.86,sugarcane
94.29,62,191,22.362878190401574,62.35525809292025,6.351693958106279,10.57,barley
35.71,42,173,34.19894066624903,12.608145163850795,8.37784668167247,2.8,millet
69.29,51,115,38.24811829476787,82.9019679105363,6.438578570799461,6.33,tea
47.86,131,149,13.142514473653844,24.755977443739965,7.345346517782334,11.91,wheat
37.86,140,164,36.49701505734239,51.09373796645821,8.519302340205723,1.55,millet
25.71,45,192,33.75907122031877,32.917717064453676,4.1355880587713605,9.07,rice
4.29,116,133,19.21011306146846,23.839807012394676,8.263718560575692,3.53,wheat
27.86,41,194,42.722292404536475,88.34376091557941,6.034252134159057,2.46,rice
19.29,44,186,14.423969968781199,78.56077867977233,6.063258899293931,2.77,coffee
31.43,130,180,11.304418485992217,67.52217172235386,6.590735062099871,2.86,soybean
67.86,83,72,43.06669083476232,19.620546035789488,6.288068461787949,5.87,rice
59.29,106,183,44.23577625556101,63.45813669722262,7.925437049884157,8.3,banana
66.43,15,8,18.892574948559705,42.958383582690104,4.980882867613244,3.01,wheat
60.0,57,173,13.51339147690614,52.35312200283204,4.054914542659953,4.88,maize
17.86,136,89,44.30184117708485,27.656331868096046,4.5640807721853545,7.24,coffee
85.71,73,151,32.008940445766264,69.55236680253908,7.026668353439881,6.76,banana
72.86,23,38,37.230068434250526,55.6522377631487,7.528797978051723,8.66,millet
20.71,29,193,21.479822581956725,12.858215832900486,5.614698422525178,4.25,wheat
96.43,36,175,24.93229346661807,20.63903161653867,7.415182946455165,2.36,wheat
92.86,6,18,10.791523755260888,20.060456878216453,8.192822105059825,11.67,wheat
